"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2012","Estonia","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,734",""
"2012","Estonia","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,514",""
"2012","Estonia","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","7,812",""
"2012","Estonia","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,413",""
"2012","Estonia","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,829",""
"2012","Estonia","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,550",""
"2012","Estonia","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","7,816",""
"2012","Estonia","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,530",""
"2012","Estonia","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,233",""
"2012","Estonia","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,711",""
"2012","Estonia","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,475",""
"2012","Estonia","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,601",""
"2012","Estonia","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","6,268",""
"2012","Estonia","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,525",""
"2012","Estonia","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2012","Estonia","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","6,121",""
"2012","Estonia","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,240",""
"2012","Estonia","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,743",""
"2012","Ireland","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","16,604",""
"2012","Ireland","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,024",""
"2012","Ireland","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2012","Ireland","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,686",""
"2012","Ireland","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2012","Ireland","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,498",""
"2012","Ireland","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,988",""
"2012","Ireland","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,579",""
"2012","Ireland","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,237",""
"2012","Ireland","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","16,812",""
"2012","Ireland","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","15,686",""
"2012","Ireland","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,502",""
"2012","Ireland","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,473",""
"2012","Ireland","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","16,905",""
"2012","Ireland","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,199",""
"2012","Ireland","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","18,103",""
"2012","Ireland","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,825",""
"2012","Ireland","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,861",""
"2012","Ireland","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,826",""
"2012","Ireland","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","15,123",""
"2012","Ireland","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,826",""
"2012","Ireland","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2012","Ireland","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","14,449",""
"2012","Ireland","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,777",""
"2012","Ireland","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","13,784",""
"2012","Greece","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","10,063",""
"2012","Greece","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,247",""
"2012","Greece","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2012","Greece","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,998",""
"2012","Greece","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2012","Greece","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,822",""
"2012","Greece","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,131",""
"2012","Greece","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","8,400",""
"2012","Greece","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,124",""
"2012","Greece","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","10,116",""
"2012","Greece","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,254",""
"2012","Greece","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,947",""
"2012","Greece","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,140",""
"2012","Greece","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","10,124",""
"2012","Greece","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,362",""
"2012","Greece","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,377",""
"2012","Greece","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,484",""
"2012","Greece","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,478",""
"2012","Greece","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","9,944",""
"2012","Greece","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","10,214",""
"2012","Greece","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,039",""
"2012","Greece","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2012","Greece","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","10,113",""
"2012","Greece","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","10,108",""
"2012","Greece","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","9,580",""
"2012","Spain","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","14,304",""
"2012","Spain","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","13,654",""
"2012","Spain","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2012","Spain","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,204",""
"2012","Spain","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2012","Spain","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","11,570",""
"2012","Spain","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,709",""
"2012","Spain","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,334",""
"2012","Spain","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,773",""
"2012","Spain","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","14,570",""
"2012","Spain","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,543",""
"2012","Spain","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","12,500",""
"2012","Spain","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,856",""
"2012","Spain","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","14,633",""
"2012","Spain","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,693",""
"2012","Spain","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,852",""
"2012","Spain","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,348",""
"2012","Spain","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","16,489",""
"2012","Spain","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,300",""
"2012","Spain","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","14,314",""
"2012","Spain","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,439",""
"2012","Spain","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2012","Spain","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","13,921",""
"2012","Spain","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","14,470",""
